text,label
"En säljare ringde mig och hade ett väldigt bra erbjudande, med prylar och annat om jag förlängde mitt abonnemang. Sedan kom räkningarna; dels hade han satt upp mig på två helt nya mobila bredband för cirka 900 kr/månaden, plus höjt kostnaden på mitt ordinarie abonnemang med ca 300 kr/månaden. Telenor var dock väldigt trevliga och tog bort dessa abonnemang efter att Mobilgiganten vägrat ge Telenor uppgifter om mitt avtal.Sedan kom nästa överraskning. Mobilgiganten hade även satt upp en kreditskuld hos Collector Bank på över 18000 kronor. När jag frågade Mobilgiganten vad detta gällde, så sa de att det var för de två surfplattor som jag skulle få. Dessa surfplattor kostar drygt 2000 kr/styck i butik - men nu får jag betala över 18000 kronor för dem.Om Mobilgiganten - eller Dialect, som numera köpt upp dem - ringer med erbjudande, nappa inte! Det låter säkert väldigt bra men vad säljarna säger till dig och vad som sedan snabbt rabblas upp under det inspelade avtalet är två helt skilda saker.Jag hoppas att Telenor, som alltid har varit bra att ha att göra med, ser över sitt avtal med att låta Mobilgiganten/Dialect sälja åt dem. Det här säljföretaget är långt ifrån seriöst.",0
Från att ha varit min go-to sportbutik på nätet till att skapa en fruktansvärd användarupplevelse. Hur kan man ta en fungerande och relativt användbar hemsida och förvandla den till skräp över en natt? Hur kan det här få gå till? Vem har suttit och beslutat att detta var en bra idé?Om Footway vill starta på ny kula har de ju i alla fall lyckats då ingen av Sportamores tidigare kunder lär vilja handla där igen - jag själv inkluderad..De mest basala filtrerings/sök-funktionerna finns inte på plats. Alla tidigare produktrecensioner puts väck. Besviken är inte ens förnamnet.,0
"Köpte först ett antal filmer som till en början fungerade offline som det står. Sen slutade plötsligt samtliga filmer gå att spela upp efter en månad. Antingen kom felmeddelanden med ny felkod för varje försök eller så syntes endast en överstruken play-symbol. Backar man är appen helt svart och måste startas om. Först hävdar kundtjänst att jag inte får reklamera för filmerna gick ju att se de två första veckorna efter köp, de menar alltså att de inte kan garantera att en film man köpt för nästan 200kr fungerar längre än 14 dagar. Fick även kommentaren att en felaktig vara sällan får reklameras efter 2 veckor i vanlig butik heller. Njaa..inte riktigt va...Efter påtryckningar återbetalades hälften av filmerna. Efter ytterligare irritation och påminnelse ska resten vara på väg. Antagligen för att man var tvungen att bli väldigt sur och jobbig. Filmerna man hyrde där INGEN gick att se offline får man inte tillbaka pengarna för för kundtjänst kan på ngt magiskt sätt se att vi har sett filmerna problemfritt (när tre av filmerna förblev osedda eftersom de aldrig gick att starta ens). Mkt spännande. Välj en annan tjänst, vilken som helst! Urusel funktion, usel kundtjänst. Uselt allt.",0
Hej blev mycket bra bemött inga problem all kanon mvh Robert A,1
Vi skrev ett avtal 19/12 17 och nu i sommras kom dom och grävde.. Det va super bråttom att få ner och in allt och sedan dött. För 2 v sedan ringer en säljare till mig och vill sälja fiber till mig !!!!!! Alltså ingen koll vilket han också fick veta och han lovar att återkomma. Efter 2 v ringer han och säger att dom tappat bort vårt avtal och vill nu sälja på oss ett dyrare och inte alls det vi kom överens om. Jag säger att vi har blivit lovade detta men NEJ det gäller inte nu längre utan vi måste ta Telenor.  Trött blir man,0
Bra service & produkterFick ett perfekt fungerade mesh-nätverk till hemmet och svar på alla mina frågor.,1
Får vänta alltför länge att nå kundtjänst. Chattfunktionen finns ej tillgänglig på hemsidan så måste ringa in. Väntat i 58 minuter nu och har fortfarande inte kommit fram..,0
Supertrevlig personal och som var bra på att anpassa efter ens behov!,1
Snabbt billigt i nöjd❤️,1
"Utmärkt service, det hade råkat bli felpackat i min order, fick otroligt snabbt min saknade produkt och även en ytterligare av samma produkt som kompensation. Trevligt bemötande och fina produkter!",1
"Köpte nitril damasker till volvo v70, 2 st.Monterades med standard plasstrut över knuten. Båda sprack, trots siliconfett i mängd. Lånade 3 damasker ytterligare av en polare av ert fabrikat. Även dessa sprack på samma sätt. Skitkvalitet skulle jag vilja kalla detta fabrikat.Skaffade en Silicon damask som funkade på första försöket.Skaffa annan leverantör om ni inte vill tappa kunder.Mvh",0
Beställde saker  för två veckor sen. Betalt och väntar fortfarande på lev. Omöjliga att få tag på och bara en massa mail o. Att ordern är plockad och lev inom kort. Handlar aldrig mer från detta ställe.,0
"Det vart många vändor och misstag med designen trots att jag skickade filer på hur designen skulle se ut. Det är omöjligt att få prata med någon hos er när man ringer. Ni svarar istället via mail eller ringer upp en vecka senare. När jag fick mina stora tryckta banderoller var det en besvikelse att se att ni inte hade nyttjat all mesh, utan 1 meter av banderollen är helt vit, tyvärr den övre metern. Designern sa till mig att texten kommer tryckas kant till kant och det förväntade jag mig, både på längden och bredden.",0
Snabb och smidig leverans!,1
En bra apparat för att spåra äldre anhöriga.Man önskade dock en vibrations funktion på klockan. Det finns många äldre som har nedsatt hörsel och kan tyvärr inte höra ringklockan när man ringer klockan.,0
"Efter det här omdömet mailade GoMore mig och tyckte att vi skulle gå ""skilda vägar"" då de hade sett min recension. Jag hade tack och lov redan hunnit radera mitt konto då jag inte vill ha med dem att göra. Att ett företag gör sådana känsloyttringar pga en negativ recension säger allt om hur oproffsiga de är. Bör lägga till att GoMore säkert är bra för de som hyr bil, då man ständigt gör det klart att man måste hålla lägre priser än de stora uthyrarna för att kunna konkurrera med dem (har fått mail om detta). Alltså är det bilägarna som ska sätta ett så lågt pris som möjligt för att deras företag ska kunna konkurrera med de stora. Det gynnar hyrestagarna men inte uthyrarna. Vidare täcker inte deras försäkring maskinskador som är de absolut dyraste. Sen att denna recension är negativ bland flera positiva beror på att de flesta recensionerna är av HYRESTAGARE, inte bilägare. ------------------------------------------------------------En riktig besvikelse för mig som bilägare. Försökte i början få mig att sänka hyrespriset trots att liknande bilar var prissatta dubbelt så högt. När jag skrev till GoMore att jag inte vill hålla mig till deras priser då  andra tar det dubbla för samma bil och det är för övrigt inte ok att be någon hyra ut sin bil utan många år på nacken för 150 kr per dag (i Coronatider under högsommaren då Hertz och Avis tog 1000 kr per dag för liknande bilar) kontrade de då med att man ""faktiskt kan leasa en Mercedes för de pengarna i en månad""! Jahaa! Jag visste inte att man kunde teckna ett leasingavtal på en månad!? Konstigt att folk som bara vill hyra semesterbil inte klampar in på Mercedes och ber om att få teckna ett leasingavtal som annars är på två år... i några veckor...  På den summan ska man även ha värdeminskning, skatt, andel till goMore och att du inte har någon maskinskadeförsäkring, i åtanke. Så uppenbart att det är oerfarna 18-åringar som sitter på supporten som inte vet något om bilägande, kostnader och vad skillnaden mellan leasing och korttidshyra är. Mitt största klagomål är att de raderade min annons när jag avböjde en långväga förfrågan. Jag ville inte att min bil skulle köras så långt och de kontrade då med ett personligt mail där de skrev att de tagit bort min bil från hemsidan då jag inte accepterat min senaste förfrågan.  (Ni skriver att ni enbart inaktiverar annonser men det stämmer inte. Det kunde ni göra i somras när jag fick en massa förfrågningar men nu stängde ni av mig helt utan någon förvarning för att det inte passade ER att jag inte vill hyra ut MIN bil till en såpass lång uthyrning. Ha även i åtanke att händer något måste du kunna ta dig dit själv för att hämta bilen, så jag skulle alltså behövt ta mig från Stockholm till Malmö. Nej tack. De skrev även att neka förfrågningar gör att det ""minskar intresset för att hyra via gomore"" och att jag får komma tillbaka om jag vill hyra ut den igen. Visste inte att jag som bara är en av hundratals bilägare där hade en sådan makt.. intressant. Det andra största klagomålet är att de ringde och smsade mig privat flera gånger i veckan, och bad mig svara på mina meddelanden/förfrågningar vilket är så oprofessionellt. De kunde sms:a mig på semestern och be mig svara på mina meddelanden. (Ser att ni nu skriver att ni ringer för att ge tips, det är ju ren lögn. När ni ringde mig kunde ni säga ”Hej! Hur är det? Har du sett dina meddelanden? Kan du svara på dem? Det vore bra.” (Så oproffsigt).  De beter sig som att de vore ens arbetsgivare och som att DE äger bilen och inte du själv. Tycker de att du inte tackar ja till tillräckligt många förfrågningar stängs du av helt. En annan negativ händelse var när jag kom överens med en hyrestagare om att hyra inte skulle bli av. Då tyckte GoMore att JAG skulle betala hyrestagaren för att jag inte hyr ut MIN(!) bil till denne trots att vi kommit överens om bilen inte skulle hyras ut. Jag förstår absolut att man tar ut en avgift om man bokar av någon i sista sekund, men att ta ut en avgift när båda parter är överens om det är helt galet. Så för att sammanfatta - väldigt oproffsiga, blandar sig i allt man gör, sms:ar och ringer en privat, beter sig som att de faktiskt äger ens bil, gör om - gör rätt men jag vill iaf inte ha med er att göra mer.",0
Skriver sina omdömen själva,0
"Pandemin med viruset Covid 19 sprider sig snabbt och vi är hårt drabbade här i Sverige. Frågan man kan ställa sig är om Er personal som gör kundbesök verkligen är/blivit medvetna om konsekvenserna!?När en säljare presenterat sig och erbjudit kalkyl på solceller går han utan lov upp på taket där sköra taktegel ligger på vårt kulturhus, (har i skrivande stund inte kontollerar status på dem). Vi hade innan kommit överens om att han skulle göra en beräkning på takytan, (att det skulle ske på marknivå var givet). Därefter skulle han ringa på igen, främst utefter att jag ville hålla avstånd. När jag efter påringning öppnar dörren trycker han sig genast in i hallen.Skorna tas av med hisklig fart medans jag mycket förvånad tagit min tillflykt upp i trappen till övervåningen för att möjliggöra lämpligt avstånd.Ställer nu irriterat frågan om han är ”virusfri”, han svarar då att han är testad negativ. Bra, då vill jag att du styrker det med ett dokument eller liknande säger jag!När han inte kan det så ber jag honom genast lämna villan, vilket också görs efter att han snört på sig skorna igen. Villaområdet är nu informerade om detta  vanskliga beteende!",0
Hjälper snabbt till att hitta rätt hjälp! Rekommenderar starkt!,1
Vårt fall är inte ovanligt.Torktumlaren är ju felkonstruerad. Måste man påminna minst 7 gånger för att få ett svar och hjälp att lösa ert problem. Se tidigare korrespondens och förslag. Skall det ta flers månader för att få ett svar och en lösning dom fungerar?,0
"Trevlig dialog med Nicklas på båtmässan, extra roligt att prata med båtägaren Tom och få hans bonustips samt den proffsiga uppföljningen med Amanda för att sy ihop allt på slutet.",1
Enkelt att räkna ut pris direkt online utan att begära offert är ett plusMycket prisvärda produkterSnabb leverans och levererat i tidTrevlig support,1
Plantagen erbjuder numera ej kontanthantering. Det är fel väg att gå. Tidigare kund.,0
"Trygg-Hansa har dyraste bilförsäkringar och ett nästan autistiskt bemötande.Betalar över 9000kr om året för min dotters helförsäkring, en Peugeot 308 2009 som går mindre än 1000 mil per år. För samma försäkring skulle mitt försäkringsbolag ta drygt 3000kr. Tyvärr hade jag inte sett över den här försäkringen så nu ska jag betala ett över över pris i sex månader till, men sen ALDRIG MER Trygg-Hansa.Kollade vad de skulle ta för en helförsäkring på min BMW 330, bästa priset jag fick var nästan 4000kr mer än vad jag har idag.Avråder er starkt att ha med dem här att göra.",0
